  date   ending_time  yb mb db hb mb ye me de he me   umoy      vmoy      vhmoy      vmod      vdir      wmoy      tsmoy     tm_b    rh_b       rapmel  pression     rgd       rgm       rird      rirm       rnet      trad      KH20      tbatt     ubatt    varu         varv         varw         varts     covwu      corwu         covwv        corwv      covwts      corwts         svh         sw         sts        vhwts    precip   tm_h        rh_h    rapmel_h
08/12/10 19:29:59.996 10 12  8 19  0 10 12  8 19 29      1.39      3.91      4.26      4.15    250.39      0.05     16.13     15.19     62.24      6.80    992.42     -1.68      1.37    302.36    364.30    -64.99     12.49     17.07     14.40     12.54  0.1496E+01  0.1640E+01  0.4295E+00  0.6119E-01 -0.3026E+00 -0.3775E+00 -0.3489E+00 -0.4157E+00 -0.5284E-01 -0.3259E+00  0.1270E+01 -0.3995E-01  0.2392E-02 -0.3458E-02      0.00     15.11     59.58      6.47
08/12/10 19:59:59.907 10 12  8 19 30 10 12  8 19 59      1.53      2.69      3.24      3.10    240.42      0.08     15.70     14.78     63.10      6.71    993.17     -2.24      1.30    296.60    362.85    -69.79     12.09     17.22     15.04     12.55  0.1082E+01  0.1268E+01  0.2853E+00  0.4057E-01 -0.1336E+00 -0.2405E+00 -0.1816E+00 -0.3019E+00 -0.3589E-01 -0.3336E+00  0.1039E+01 -0.4652E-01 -0.2123E-03 -0.1097E-01      0.00     14.67     60.63      6.40
08/12/10 20:29:59.912 10 12  8 20  0 10 12  8 20 29      2.41      2.30      3.40      3.34    223.69      0.09     15.17     14.17     66.01      6.75    993.57     -2.45      1.29    291.23    360.77    -73.28     11.55     16.98     14.95     12.55  0.6851E+00  0.7027E+00  0.1879E+00  0.6190E-01 -0.6597E-01 -0.1839E+00 -0.5812E-01 -0.1600E+00 -0.2708E-01 -0.2511E+00  0.1287E+00  0.9167E-02  0.1571E-02 -0.9119E-03      0.00     14.08     63.42      6.44
08/12/10 20:59:59.923 10 12  8 20 30 10 12  8 20 59      2.23      3.21      4.01      3.91    235.27      0.13     14.62     13.61     68.30      6.72    994.06     -2.25      1.23    291.41    359.73    -71.79     11.09     16.60     14.62     12.55  0.1321E+01  0.1196E+01  0.3442E+00  0.4982E-01 -0.2253E+00 -0.3342E+00 -0.2160E+00 -0.3366E+00 -0.3603E-01 -0.2751E+00  0.1926E+00 -0.8741E-01  0.2470E-02  0.4031E-04      0.00     13.46     65.87      6.42
08/12/10 21:29:59.932 10 12  8 21  0 10 12  8 21 29      2.65      3.74      4.70      4.59    234.67      0.33     14.11     13.04     71.18      6.75    994.63     -1.81      0.94    302.61    359.56    -59.70     10.67     15.84     14.27     12.54  0.2077E+01  0.1584E+01  0.5063E+00  0.2857E-01 -0.2652E+00 -0.2586E+00 -0.2929E+00 -0.3270E+00 -0.3635E-01 -0.3022E+00  0.2063E+00  0.1533E-01  0.3931E-03  0.1745E-02      0.20     12.87     68.74      6.44
08/12/10 21:59:59.941 10 12  8 21 30 10 12  8 21 59      2.87      3.89      4.93      4.84    233.57      0.24     13.83     12.78     73.63      6.86    995.18     -0.60      0.23    347.86    363.19    -16.16     10.66     14.83     14.18     12.54  0.1957E+01  0.1758E+01  0.5107E+00  0.1869E-01 -0.2647E+00 -0.2648E+00 -0.2622E+00 -0.2767E+00 -0.6274E-02 -0.6422E-01  0.1077E+01  0.4038E-02  0.7462E-03  0.2038E-02      0.00     12.55     71.28      6.54
08/12/10 22:29:59.948 10 12  8 22  0 10 12  8 22 29      2.77      4.17      5.10      5.00    236.43      0.19     13.66     12.56     75.37      6.92    995.71     -0.40      0.19    353.00    363.93    -11.53     10.50     14.19     14.25     12.54  0.1476E+01  0.1312E+01  0.4712E+00  0.9127E-02 -0.2782E+00 -0.3335E+00 -0.2714E+00 -0.3452E+00 -0.1047E-01 -0.1597E+00 -0.7615E-02  0.5107E-01  0.1315E-04  0.8808E-03      0.00     12.32     73.02      6.59
08/12/10 22:59:59.961 10 12  8 22 30 10 12  8 22 59      2.04      3.67      4.30      4.20    240.89      0.15     13.57     12.46     75.90      6.92    996.24     -0.34      0.17    354.95    364.24     -9.81     10.42     14.01     14.23     12.54  0.1482E+01  0.1399E+01  0.3900E+00  0.7526E-02 -0.2778E+00 -0.3655E+00 -0.2914E+00 -0.3945E+00 -0.8653E-02 -0.1597E+00  0.4629E+00 -0.5894E-02  0.3426E-04  0.2880E-02      0.00     12.22     73.58      6.60
08/12/10 23:29:59.971 10 12  8 23  0 10 12  8 23 29      1.70      4.66      5.11      4.96    250.00      0.06     13.39     12.29     75.99      6.84    996.70     -0.37      0.16    353.73    363.94    -10.73     10.28     14.22     14.16     12.55  0.2294E+01  0.2355E+01  0.6342E+00  0.1399E-01 -0.5221E+00 -0.4329E+00 -0.5497E+00 -0.4498E+00  0.1983E-02  0.2105E-01 -0.4797E-01  0.1632E+00 -0.3665E-03 -0.4435E-03      0.00     12.04     73.70      6.53
08/12/10 23:59:59.976 10 12  8 23 30 10 12  8 23 59      0.93      5.09      5.33      5.17    259.64      0.01     13.12     12.03     74.73      6.62    996.90     -0.46      0.16    351.46    363.06    -12.23     10.05     15.46     14.00     12.55  0.2518E+01  0.2653E+01  0.6203E+00  0.1670E-01 -0.5674E+00 -0.4540E+00 -0.5907E+00 -0.4605E+00 -0.7667E-03 -0.7533E-02 -0.1022E+00  0.1048E+00 -0.4293E-03  0.7649E-02      0.00     11.78     72.54      6.31
09/12/10 00:29:59.983 10 12  9  0  0 10 12  9  0 29      0.87      4.50      4.72      4.59    259.05      0.00     12.90     11.79     75.03      6.53    997.22     -0.61      0.20    346.61    361.92    -16.12      9.80     15.54     13.77     12.55  0.1900E+01  0.1972E+01  0.5483E+00  0.1106E-01 -0.4290E+00 -0.4203E+00 -0.4373E+00 -0.4205E+00 -0.4836E-03 -0.6212E-02  0.1075E+01  0.4111E-02 -0.1173E-04 -0.4487E-02      0.00     11.54     72.81      6.23
09/12/10 00:59:59.993 10 12  9  0 30 10 12  9  0 59     -0.13      4.71      4.91      4.71    271.58     -0.04     12.49     11.40     76.29      6.47    997.59     -0.57      0.04    349.05    360.94    -12.50      9.48     15.35     13.52     12.54  0.2078E+01  0.2067E+01  0.5554E+00  0.7448E-01 -0.4764E+00 -0.4435E+00 -0.4763E+00 -0.4445E+00  0.1065E-01  0.5236E-01  0.9631E+00  0.6792E-01 -0.1127E-01  0.1236E-01      0.00     11.14     74.08      6.17
09/12/10 01:29:59.906 10 12  9  1  0 10 12  9  1 29     -0.44      4.89      5.06      4.91    275.19     -0.06     11.87     10.74     76.21      6.18    997.91     -0.60     -0.01    347.44    358.99    -12.15      8.88     16.48     13.12     12.54  0.2936E+01  0.2889E+01  0.5520E+00  0.2364E-01 -0.5624E+00 -0.4418E+00 -0.5529E+00 -0.4378E+00  0.1591E-01  0.1393E+00  0.9839E+00 -0.1862E-01 -0.7445E-03  0.9028E-02      0.00     10.46     74.05      5.89
09/12/10 01:59:59.911 10 12  9  1 30 10 12  9  1 59     -1.42      4.42      4.78      4.64    287.82     -0.11     11.22     10.07     76.85      5.96    998.47     -0.65     -0.01    344.45    356.67    -12.85      8.28     16.89     12.60     12.54  0.2966E+01  0.2799E+01  0.4813E+00  0.6593E-01 -0.4505E+00 -0.3771E+00 -0.4405E+00 -0.3795E+00  0.2106E-01  0.1182E+00  0.7909E+00 -0.1990E-01  0.1075E-01 -0.6770E-02      0.00      9.79     74.68      5.68
09/12/10 02:29:59.927 10 12  9  2  0 10 12  9  2 29     -0.93      3.09      3.41      3.23    286.79      0.04     10.68      9.53     78.44      5.86    998.94     -0.73      0.02    342.54    354.76    -12.97      7.75     16.30     12.06     12.54  0.1710E+01  0.1488E+01  0.2943E+00  0.1597E+00 -0.3092E+00 -0.4358E+00 -0.2960E+00 -0.4472E+00  0.3138E-01  0.1447E+00  0.3204E+00  0.1952E-01 -0.4904E-01  0.1599E-01      0.00      9.23     76.17      5.57
09/12/10 02:59:59.930 10 12  9  2 30 10 12  9  2 59     -2.53      3.58      4.51      4.39    305.17      0.01      9.47      8.22     82.87      5.66    999.38     -0.80     -0.17    338.96    350.81    -12.47      6.59     15.32     11.33     12.54  0.1451E+01  0.1499E+01  0.3841E+00  0.1059E+00 -0.2453E+00 -0.3285E+00 -0.2581E+00 -0.3401E+00  0.2164E-01  0.1073E+00  0.2195E+00  0.9843E-01  0.6895E-02 -0.8408E-02      0.00      7.91     80.43      5.38
09/12/10 03:29:59.939 10 12  9  3  0 10 12  9  3 29     -0.80      4.56      4.79      4.63    279.97     -0.06      8.83      7.45     84.15      5.45    999.97     -0.53      0.03    335.89    347.92    -12.59      5.85     15.89     10.40     12.54  0.2222E+01  0.2149E+01  0.4670E+00  0.3240E-01 -0.3883E+00 -0.3812E+00 -0.3850E+00 -0.3844E+00  0.3393E-01  0.2759E+00  0.6999E+00  0.6704E-01  0.2261E-02 -0.3375E-02      0.00      7.14     81.74      5.18
09/12/10 03:59:59.944 10 12  9  3 30 10 12  9  3 59     -0.82      4.55      4.75      4.62    280.28     -0.15      8.30      6.90     84.78      5.28   1000.46     -0.51      0.04    333.71    345.64    -12.48      5.31     16.13      9.66     12.54  0.1454E+01  0.1456E+01  0.3919E+00  0.3016E-01 -0.3147E+00 -0.4169E+00 -0.3104E+00 -0.4109E+00  0.2515E-01  0.2313E+00  0.1781E+00  0.3131E-01  0.2924E-02 -0.1126E-01      0.00      6.58     82.39      5.02
09/12/10 04:29:59.956 10 12  9  4  0 10 12  9  4 29     -0.99      4.41      4.63      4.52    282.71     -0.12      8.16      6.70     84.05      5.16   1000.69     -0.45      0.26    332.20    344.35    -12.86      5.09     17.05      9.11     12.53  0.1519E+01  0.1490E+01  0.3251E+00  0.2202E-01 -0.2851E+00 -0.4057E+00 -0.2917E+00 -0.4191E+00  0.2579E-01  0.3049E+00  0.2187E+00  0.3185E-01 -0.6506E-03 -0.8043E-02      0.00      6.36     81.86      4.91
09/12/10 04:59:59.961 10 12  9  4 30 10 12  9  4 59     -0.11      5.07      5.20      5.07    271.27     -0.01      7.74      6.28     83.01      4.95   1001.08     -0.65      0.36    329.43    342.20    -13.79      4.63     17.39      8.70     12.53  0.1917E+01  0.1915E+01  0.5524E+00  0.4093E-01 -0.4710E+00 -0.4577E+00 -0.4700E+00 -0.4570E+00  0.3894E-01  0.2590E+00  0.2668E-01  0.1388E+00 -0.1718E-02 -0.2152E-01      0.00      5.96     80.76      4.71
09/12/10 05:29:59.971 10 12  9  5  0 10 12  9  5 29     -0.63      4.64      4.86      4.68    277.69      0.01      7.21      5.73     83.65      4.80   1001.41     -0.64      0.55    324.74    339.06    -15.50      4.06     18.33      8.09     12.53  0.2094E+01  0.2190E+01  0.4663E+00  0.3684E-01 -0.4387E+00 -0.4439E+00 -0.4391E+00 -0.4346E+00  0.3321E-01  0.2534E+00  0.2581E+00  0.8862E-02  0.1586E-03 -0.3828E-02      0.00      5.41     81.14      4.55
09/12/10 05:59:59.976 10 12  9  5 30 10 12  9  5 59     -0.65      4.21      4.40      4.26    278.83      0.02      6.89      5.37     83.48      4.67   1002.14     -0.45      0.18    325.66    338.01    -12.97      3.81     19.36      7.70     12.53  0.1818E+01  0.1782E+01  0.4841E+00  0.2576E-01 -0.4239E+00 -0.4518E+00 -0.4221E+00 -0.4545E+00  0.3049E-01  0.2731E+00  0.5402E-02  0.4238E-01  0.5301E-03 -0.8188E-02      0.00      5.03     81.25      4.43
09/12/10 06:29:59.986 10 12  9  6  0 10 12  9  6 29     -0.32      3.83      4.00      3.84    274.77      0.09      6.71      5.14     82.19      4.52   1002.83     -0.45      0.27    324.13    337.09    -13.68      3.59     20.68      7.40     12.53  0.1606E+01  0.1633E+01  0.4408E+00  0.2137E-01 -0.3225E+00 -0.3834E+00 -0.3159E+00 -0.3723E+00  0.2892E-01  0.2980E+00  0.4548E+00  0.6001E-01  0.1274E-02 -0.2318E-02      0.00      4.81     80.19      4.31
09/12/10 06:59:59.993 10 12  9  6 30 10 12  9  6 59     -0.37      5.42      5.55      5.44    273.93     -0.12      6.49      4.94     81.16      4.40   1003.37     -0.39      0.22    322.75    335.88    -13.74      3.41     21.86      7.12     12.52  0.1727E+01  0.1714E+01  0.5703E+00  0.1437E-01 -0.3971E+00 -0.4002E+00 -0.3971E+00 -0.4017E+00  0.2956E-01  0.3266E+00 -0.2896E+00  0.1330E+00  0.5222E-03 -0.7132E-02      0.00      4.62     79.09      4.19
09/12/10 07:29:59.903 10 12  9  7  0 10 12  9  7 29     -0.31      4.73      4.85      4.74    273.81     -0.08      5.94      4.98     80.39      4.36   1004.05      2.26      0.64    322.48    335.54    -11.44      3.42     22.40      6.93     12.52  0.4268E+01  0.4233E+01  0.5068E+00  0.3509E+01 -0.5279E+00 -0.3589E+00 -0.5263E+00 -0.3593E+00 -0.1920E-01 -0.1440E-01 -0.7428E+01  0.4823E-03 -0.1867E+02 -0.7284E-01      0.00      4.65     78.25      4.15
09/12/10 07:59:59.910 10 12  9  7 30 10 12  9  7 59     -0.05      5.17      5.30      5.17    270.52     -0.09      6.30      4.92     79.40      4.29   1004.66     11.35      1.80    321.16    335.33     -4.61      3.40     23.57      6.83     12.53  0.2905E+01  0.2901E+01  0.5170E+00  0.1663E-01 -0.4847E+00 -0.3956E+00 -0.4845E+00 -0.3957E+00  0.3173E-01  0.3422E+00 -0.2907E+01  0.4067E-01  0.2682E-03  0.2976E-02      0.00      4.60     77.29      4.08
09/12/10 08:29:59.922 10 12  9  8  0 10 12  9  8 29      0.24      4.10      4.24      4.11    266.71      0.03      6.52      4.97     77.62      4.21   1005.13     22.74      3.33    320.30    335.86      3.84      3.47     25.39      6.83     12.53  0.2580E+01  0.2607E+01  0.4854E+00  0.1762E-01 -0.4613E+00 -0.4122E+00 -0.4646E+00 -0.4130E+00  0.3432E-01  0.3711E+00  0.5022E+00 -0.1551E-01  0.7315E-03  0.5451E-02      0.00      4.64     75.58      4.00
09/12/10 08:59:59.932 10 12  9  8 30 10 12  9  8 59      0.27      4.34      4.49      4.35    266.46     -0.09      6.49      4.99     76.73      4.16   1005.54     36.76      5.19    320.59    336.50     15.66      3.53     26.22      6.89     12.52  0.2238E+01  0.2252E+01  0.4974E+00  0.1699E-01 -0.4845E+00 -0.4592E+00 -0.4862E+00 -0.4594E+00  0.3545E-01  0.3857E+00  0.4831E+00  0.4669E-01  0.6634E-03 -0.2824E-02      0.00      4.65     74.67      3.95
09/12/10 09:29:59.939 10 12  9  9  0 10 12  9  9 29     -0.22      2.98      3.07      2.98    274.25      0.00      5.15      5.02     76.55      4.16   1005.64     57.80      8.14    321.26    338.02     32.90      3.65     26.63      6.99     12.52  0.3650E+01  0.3629E+01  0.2681E+00  0.7136E+01 -0.2752E+00 -0.2782E+00 -0.2740E+00 -0.2778E+00  0.3280E-01  0.2372E-01 -0.2132E+01  0.2151E-01 -0.2674E+02 -0.3522E+00      0.00      4.68     74.50      3.95
09/12/10 09:59:59.948 10 12  9  9 30 10 12  9  9 59     -0.49      3.64      3.87      3.68    277.71     -0.01      6.34      5.07     76.45      4.16   1006.10     78.02     10.68    320.84    339.60     48.58      3.78     26.96      7.17     12.51  0.2304E+01  0.2279E+01  0.3997E+00  0.3621E-01 -0.3574E+00 -0.3725E+00 -0.3520E+00 -0.3688E+00  0.4730E-01  0.3932E+00 -0.3834E-01  0.4794E-01  0.3636E-02  0.4036E-02      0.00      4.71     74.46      3.96
09/12/10 10:29:59.953 10 12  9 10  0 10 12  9 10 29     -1.06      3.41      3.72      3.57    287.31      0.03      6.59      5.23     74.49      4.10   1006.16    172.70     24.52    294.91    341.68    101.41      4.13     30.41      7.38     12.52  0.1391E+01  0.1505E+01  0.3140E+00  0.4482E-01 -0.2611E+00 -0.3952E+00 -0.2582E+00 -0.3756E+00  0.4841E-01  0.4081E+00  0.5506E+00  0.3645E-01  0.4315E-02 -0.4749E-02      0.00      4.85     72.78      3.90
09/12/10 10:59:59.964 10 12  9 10 30 10 12  9 10 59     -0.75      2.20      2.55      2.32    288.96      0.07      5.29      5.63     71.66      4.06   1006.25    247.79     35.77    290.05    347.57    154.50      5.00     32.90      8.10     12.53  0.2302E+01  0.2200E+01  0.2434E+00  0.7902E+01 -0.1240E+00 -0.1657E+00 -0.1465E+00 -0.2002E+00  0.1429E+00  0.1030E+00 -0.4156E+00  0.4132E-01 -0.2964E+02 -0.3994E+00      0.00      5.22     70.14      3.86
09/12/10 11:29:59.973 10 12  9 11  0 10 12  9 11 29     -0.24      3.20      3.31      3.21    274.35     -0.03      6.69      5.85     70.63      4.06   1006.59    234.48     33.31    303.81    351.49    153.50      5.16     33.39      8.71     12.52  0.1755E+01  0.1749E+01  0.2737E+00  0.2642E+01 -0.2644E+00 -0.3816E+00 -0.2648E+00 -0.3827E+00  0.5870E-01  0.6902E-01 -0.1157E+01  0.3891E-01 -0.1612E+02 -0.7144E-01      0.00      5.47     68.99      3.86
09/12/10 11:59:59.981 10 12  9 11 30 10 12  9 11 59     -0.16      3.77      3.93      3.77    272.45      0.01      7.16      5.98     69.96      4.06   1006.87    164.43     22.63    315.42    351.91    105.32      5.09     33.08      8.99     12.50  0.1538E+01  0.1573E+01  0.3782E+00  0.5929E-01 -0.2840E+00 -0.3723E+00 -0.2817E+00 -0.3652E+00  0.5933E-01  0.3962E+00  0.3011E+00  0.1323E+00  0.7429E-02 -0.1753E-01      0.00      5.59     68.27      3.85
09/12/10 12:29:59.995 10 12  9 12  0 10 12  9 12 29      0.03      3.24      3.39      3.24    269.41      0.05      7.30      6.00     70.54      4.10   1007.19    111.65     15.46    322.59    349.85     68.93      4.85     31.70      8.83     12.52  0.1368E+01  0.1371E+01  0.3719E+00  0.4231E-01 -0.3572E+00 -0.5008E+00 -0.3584E+00 -0.5019E+00  0.5748E-01  0.4582E+00  0.3383E-01  0.9578E-01  0.4627E-02 -0.9160E-02      0.00      5.61     68.80      3.89
09/12/10 12:59:59.901 10 12  9 12 30 10 12  9 12 59     -0.43      3.98      4.15      4.00    276.13     -0.12      7.24      5.95     70.04      4.05   1007.45     95.17     13.16    321.77    348.17     55.60      4.75     32.02      8.68     12.51  0.1453E+01  0.1419E+01  0.2784E+00  0.3516E-01 -0.2822E+00 -0.4436E+00 -0.2784E+00 -0.4429E+00  0.4589E-01  0.4639E+00 -0.4894E+00  0.4798E-01  0.3764E-02 -0.2293E-01      0.00      5.61     68.23      3.85
09/12/10 13:29:59.914 10 12  9 13  0 10 12  9 13 29      0.51      2.81      3.00      2.86    259.77      0.13      7.40      6.13     69.51      4.07   1007.38     84.74     11.90    321.77    348.07     46.53      4.84     32.56      8.57     12.52  0.7826E+00  0.8881E+00  0.2606E+00  0.2910E-01 -0.2171E+00 -0.4806E+00 -0.2404E+00 -0.4997E+00  0.2592E-01  0.2977E+00  0.1784E+00  0.4041E-01  0.2847E-02  0.3186E-02      0.00      5.73     67.95      3.87
09/12/10 13:59:59.920 10 12  9 13 30 10 12  9 13 59      1.18      3.18      3.50      3.39    249.63      0.11      7.40      6.13     69.61      4.08   1007.42     94.65     13.59    316.14    347.15     50.05      4.85     31.96      8.61     12.51  0.1700E+01  0.1833E+01  0.3676E+00  0.3072E-01 -0.4108E+00 -0.5198E+00 -0.4299E+00 -0.5238E+00  0.4849E-01  0.4563E+00  0.5551E+00  0.3077E-01  0.3298E-02 -0.3533E-02      0.00      5.75     67.88      3.87
09/12/10 14:29:59.933 10 12  9 14  0 10 12  9 14 29      1.18      3.80      4.10      3.98    252.82      0.11      7.46      6.18     68.83      4.04   1007.63    119.14     17.53    297.33    346.16     52.77      4.89     32.89      8.53     12.50  0.1389E+01  0.1392E+01  0.4253E+00  0.3046E-01 -0.3421E+00 -0.4452E+00 -0.3741E+00 -0.4861E+00  0.4749E-01  0.4172E+00 -0.4803E+00  0.8211E-01  0.2390E-02 -0.1650E-01      0.00      5.84     66.98      3.84
09/12/10 14:59:59.940 10 12  9 14 30 10 12  9 14 59      0.72      3.64      3.85      3.72    258.77     -0.02      7.47      6.31     68.09      4.03   1008.12     43.29      6.33    321.12    345.49     12.58      4.83     32.84      8.50     12.51  0.1444E+01  0.1414E+01  0.3225E+00  0.2097E-01 -0.2495E+00 -0.3656E+00 -0.2761E+00 -0.4089E+00  0.1842E-01  0.2240E+00 -0.1011E+01  0.6961E-01  0.2606E-02 -0.8141E-02      0.00      5.97     66.20      3.83
09/12/10 15:29:59.947 10 12  9 15  0 10 12  9 15 29      0.81      3.08      3.31      3.19    255.28      0.08      6.85      6.24     68.51      4.04   1008.56     26.30      4.08    320.06    343.48     -1.20      4.69     32.85      8.38     12.51  0.2386E+01  0.2373E+01  0.3282E+00  0.5080E+01 -0.2772E+00 -0.3132E+00 -0.2913E+00 -0.3301E+00  0.8525E-01  0.6602E-01 -0.1524E+01  0.1387E-01 -0.3092E+02 -0.3910E+00      0.00      5.91     66.55      3.83
09/12/10 15:59:59.962 10 12  9 15 30 10 12  9 15 59      0.96      3.42      3.66      3.55    254.36      0.01      7.53      6.12     69.25      4.05   1008.95     13.75      2.39    315.13    341.19    -14.70      4.51     32.25      8.18     12.51  0.1358E+01  0.1428E+01  0.3081E+00  0.1451E-01 -0.2867E+00 -0.4433E+00 -0.2932E+00 -0.4421E+00  0.2147E-01  0.3212E+00  0.1730E+00  0.1961E-01 -0.1558E-03 -0.6560E-02      0.00      5.82     67.21      3.85
09/12/10 16:29:59.969 10 12  9 16  0 10 12  9 16 29      1.15      3.10      3.39      3.31    249.71      0.07      7.47      6.04     69.84      4.06   1009.04      1.68      0.87    314.12    339.44    -24.50      4.34     31.12      7.95     12.51  0.1562E+01  0.1553E+01  0.2500E+00  0.9405E-02 -0.2662E+00 -0.4259E+00 -0.2741E+00 -0.4399E+00  0.1437E-01  0.2962E+00  0.1568E+00  0.2023E-01  0.4880E-03 -0.1313E-02      0.00      5.74     67.74      3.85
09/12/10 16:59:59.981 10 12  9 16 30 10 12  9 16 59      1.27      2.69      3.08      2.97    244.71      0.20      7.41      5.98     70.62      4.09   1009.36     -0.91      0.68    305.10    337.57    -34.05      4.21     30.44      7.76     12.51  0.1045E+01  0.1076E+01  0.3091E+00  0.9005E-02 -0.2402E+00 -0.4226E+00 -0.2582E+00 -0.4476E+00  0.1361E-01  0.2579E+00  0.1162E+00  0.2773E-01  0.5437E-03 -0.6709E-02      0.00      5.68     68.49      3.88
09/12/10 17:29:59.988 10 12  9 17  0 10 12  9 17 29      1.54      3.11      3.57      3.47    243.64      0.26      7.25      5.79     71.63      4.09   1009.80     -1.77      1.00    275.34    333.53    -60.97      3.88     29.80      7.47     12.51  0.1435E+01  0.1337E+01  0.3220E+00  0.1693E-01 -0.1786E+00 -0.2628E+00 -0.2123E+00 -0.3236E+00  0.4434E-03  0.6006E-02  0.3242E+00  0.2596E-01  0.3662E-03 -0.2559E-02      0.00      5.51     69.45      3.89
09/12/10 17:59:59.999 10 12  9 17 30 10 12  9 17 59      2.40      3.69      4.48      4.41    236.97      0.29      6.86      5.31     73.48      4.06   1010.14     -2.77      1.47    238.03    327.75    -93.95      3.25     28.96      6.82     12.51  0.1147E+01  0.9951E+00  0.3477E+00  0.2456E-01 -0.2193E+00 -0.3471E+00 -0.2267E+00 -0.3854E+00 -0.1900E-03 -0.2056E-02 -0.2867E-02  0.2532E-01 -0.4447E-04 -0.4383E-02      0.00      5.07     71.07      3.86
09/12/10 18:29:59.911 10 12  9 18  0 10 12  9 18 29      2.61      3.67      4.56      4.50    234.57      0.27      6.46      4.84     75.60      4.04   1010.53     -2.65      1.45    239.25    325.17    -90.01      2.80     27.88      6.09     12.51  0.1035E+01  0.9808E+00  0.3162E+00  0.1627E-01 -0.2561E+00 -0.4478E+00 -0.2424E+00 -0.4353E+00 -0.1924E-01 -0.2683E+00  0.4069E+00 -0.6814E-02 -0.1261E-03 -0.2466E-02      0.00      4.62     73.04      3.84
09/12/10 18:59:59.917 10 12  9 18 30 10 12  9 18 59      2.17      3.43      4.15      4.06    237.67      0.35      6.24      4.60     76.05      3.99   1010.76     -2.42      1.49    243.77    323.98    -84.12      2.54     27.85      5.60     12.51  0.1401E+01  0.1245E+01  0.3851E+00  0.1260E-01 -0.2529E+00 -0.3444E+00 -0.2963E+00 -0.4279E+00 -0.1095E-01 -0.1572E+00  0.1634E+00 -0.2702E-01  0.2549E-03 -0.6465E-02      0.00      4.34     73.52      3.79
09/12/10 19:29:59.932 10 12  9 19  0 10 12  9 19 29      1.53      2.84      3.32      3.23    241.75      0.28      6.00      4.33     76.12      3.92   1010.91     -2.77      1.86    232.50    321.23    -93.35      2.15     28.12      5.14     12.51  0.9567E+00  0.8421E+00  0.3139E+00  0.1377E-01 -0.1669E+00 -0.3046E+00 -0.2001E+00 -0.3893E+00 -0.1022E-02 -0.1555E-01  0.3433E+00  0.2706E-01  0.8535E-05 -0.5239E-02      0.00      4.08     73.60      3.72
09/12/10 19:59:59.939 10 12  9 19 30 10 12  9 19 59      1.23      2.98      3.30      3.22    247.63      0.13      5.74      4.02     75.30      3.79   1011.04     -2.88      1.94    226.78    318.77    -96.80      1.79     29.50      4.66     12.52  0.8413E+00  0.7554E+00  0.2487E+00  0.1713E-01 -0.1730E+00 -0.3783E+00 -0.1808E+00 -0.4172E+00 -0.6400E-02 -0.9807E-01  0.1859E+00  0.3741E-02  0.1540E-03  0.6674E-03      0.00      3.79     72.73      3.60
09/12/10 20:29:59.950 10 12  9 20  0 10 12  9 20 29      0.51      2.70      2.83      2.75    259.41      0.05      5.43      3.68     73.59      3.62   1011.20     -2.93      2.06    225.61    316.61    -95.98      1.42     31.93      4.23     12.52  0.5925E+00  0.5756E+00  0.1724E+00  0.1141E-01 -0.1302E+00 -0.4075E+00 -0.1320E+00 -0.4190E+00 -0.8168E-02 -0.1842E+00  0.2341E-01  0.2466E-01  0.3165E-03 -0.2434E-02      0.00      3.46     71.09      3.44
09/12/10 20:59:59.958 10 12  9 20 30 10 12  9 20 59      0.66      2.65      2.80      2.73    256.01      0.07      5.15      3.42     73.54      3.55   1011.53     -2.91      2.13    224.37    314.90    -95.58      1.10     32.10      3.81     12.51  0.5898E+00  0.6234E+00  0.1663E+00  0.1771E-01 -0.1216E+00 -0.3881E+00 -0.1244E+00 -0.3863E+00 -0.4980E-02 -0.9174E-01  0.2322E+00  0.8480E-02 -0.1989E-03 -0.2299E-02      0.00      3.20     70.93      3.37
09/12/10 21:29:59.970 10 12  9 21  0 10 12  9 21 29      0.30      2.81      2.90      2.83    263.89     -0.01      4.74      2.97     74.25      3.47   1011.69     -2.98      2.00    222.23    313.17    -95.92      0.71     32.25      3.45     12.50  0.4663E+00  0.4755E+00  0.1480E+00  0.2328E-01 -0.1111E+00 -0.4229E+00 -0.1123E+00 -0.4234E+00 -0.3986E-02 -0.6790E-01 -0.2898E-01  0.1628E-02  0.3641E-03 -0.2642E-02      0.00      2.75     71.68      3.29
09/12/10 21:59:59.979 10 12  9 21 30 10 12  9 21 59      0.18      2.22      2.32      2.23    265.41      0.03      4.37      2.60     73.34      3.33   1011.79     -3.01      2.14    224.88    311.44    -91.71      0.25     34.05      3.06     12.50  0.4972E+00  0.5109E+00  0.1313E+00  0.2408E-01 -0.1097E+00 -0.4293E+00 -0.1115E+00 -0.4303E+00 -0.7305E-02 -0.1299E+00  0.4545E-01  0.7315E-02  0.2517E-03 -0.4429E-02      0.00      2.34     71.03      3.17
09/12/10 22:29:59.985 10 12  9 22  0 10 12  9 22 29      0.30      2.55      2.62      2.57    263.37      0.01      4.03      2.21     73.41      3.25   1012.04     -2.89      2.13    220.44    309.59    -94.18     -0.12     34.68      2.62     12.50  0.3718E+00  0.3797E+00  0.1029E+00  0.8864E-02 -0.8644E-01 -0.4418E+00 -0.8812E-01 -0.4457E+00 -0.5356E-02 -0.1773E+00 -0.1797E-01  0.9388E-02  0.1659E-03 -0.1346E-02      0.00      1.98     71.09      3.09
